FID,Lat,Long
1542,29.354024587900000,57.940828578999998
1543,29.354570265700001,57.940818507400003
1544,29.348491750499999,57.940182363799998
1545,29.347963164199999,57.940221799299998
1546,29.354547189800002,57.940204006999998
1547,29.354524108500001,57.939589506700003
1548,29.354501024400001,57.938975006699998
1549,29.354477937500000,57.938360506800002
1550,29.354454847700001,57.937746004200001
1551,29.344517869600001,57.938341883500001
1552,29.344841106499999,57.937876986799999
1553,29.345164344299999,57.937412090000002
1554,29.345487578000000,57.936947190300003
1555,29.345082577399999,57.938343877299999
1556,29.345647287599999,57.938345871199999
1557,29.346211995200001,57.938347865200001
1558,29.346896037800001,57.938358218099999
1559,29.347665604600000,57.938430681100002
1560,29.347938264500002,57.938406206800003
1561,29.348772266400001,57.938331348600002
1562,29.349325599699998,57.938281681600003
1563,29.349827269799999,57.938249482700002
1564,29.350379429099998,57.938168690099999
1565,29.345916754600001,57.936448144400003
1566,29.346314372300000,57.935981205700003
1567,29.346711988500001,57.935514263500004
1568,29.347109600600000,57.935047317500000
1569,29.347507213600000,57.934580367999999
1570,29.347904825099999,57.934113414800002
1571,29.348302435000001,57.933646457999998
1572,29.348700043299999,57.933179500400001
1573,29.349097650000001,57.932712536399997
1574,29.348731129000001,57.932198170400000
1575,29.348329505500001,57.931581284200000
1576,29.347819456400000,57.930849942599998
1577,29.347309400600000,57.930118608299999
1578,29.346799343000001,57.929387284199997
1579,29.346289281299999,57.928655964400001
1580,29.345779212800000,57.927924651799998
1581,29.345269142700001,57.927193346499998
1582,29.344759065800002,57.926462048399998
1583,29.344248987200000,57.925730760500002
1584,29.343738901900000,57.924999476899998
1585,29.343228814900002,57.924268200500002
1586,29.342718721200001,57.923536931400001
1587,29.342169029200001,57.922848196399997
1588,29.341619335899999,57.922159468700002
1589,29.341069636400000,57.921470748399997
1590,29.340519933100001,57.920782032600002
1591,29.339970225999998,57.920093327099998
1592,29.339532000399998,57.919918000099997
1593,29.338776620800001,57.919811696700002
1594,29.338000000299999,57.919754998999998
1595,29.337626755599999,57.919718007699998
1596,29.337276104699999,57.919665807299999
1597,29.336592028900000,57.919659667099999
1598,29.336433774300001,57.919235165000003
1599,29.336275518299999,57.918810664100000
1600,29.335700266300002,57.918605209500001
1601,29.334266624000001,57.918047336900003
1602,29.332856701600001,57.917511494700001
1603,29.332122745600000,57.917270297199998
1604,29.331474732099998,57.917025556399999
1605,29.330826720400001,57.916780821800003
1606,29.330178708300000,57.916536087399997
1607,29.329530695500001,57.916291359200002
1608,29.328882682200000,57.916046631199997
1609,29.328234665699998,57.915801906500000
1610,29.327586651200001,57.915557187799998
1611,29.326938636200001,57.915312469500002
1612,29.326290620500000,57.915067757199999
1613,29.325642601799998,57.914823045200002
1614,29.324958028099999,57.914567570300001
1615,29.324273451400000,57.914312098899998
1616,29.323588873900000,57.914056631000001
1617,29.322904298400001,57.913801166699997
1618,29.322219719700001,57.913545705899999
1619,29.321535140400002,57.913290248599999
1620,29.320850560499998,57.913034797700000
1621,29.320165982399999,57.912779347499999
1622,29.319481401200001,57.912523900799997
1623,29.318796819300001,57.912268457700002
1624,29.318112239400001,57.912013018000003
1625,29.317445386799999,57.911757327099998
1626,29.316778533699999,57.911501639500003
1627,29.316111679900001,57.911245952599998
1628,29.315444825499998,57.910990271899998
1629,29.314777967900000,57.910734594700003
1630,29.314111112199999,57.910478920899997
1631,29.313444255899999,57.910223250500003
1632,29.312777399000002,57.909967583600000
1633,29.312110541399999,57.909711920100001
1634,29.311443683200000,57.909456260100001
1635,29.310776824400001,57.909200603400002
1636,29.310109964900001,57.908944950299997
1637,29.309447070800001,57.908691605599998
1638,29.308784173500001,57.908438264300003
1639,29.308121275500000,57.908184926399997
1640,29.307458377000000,57.907931591900002
1641,29.306795480400002,57.907678260799997
1642,29.306132580600000,57.907424933000001
1643,29.305469680200002,57.907171608699997
1644,29.304806779200000,57.906918287700002
1645,29.304143877600001,57.906664970100003
1646,29.303480977800000,57.906411658700002
1647,29.302818075000001,57.906158347900003
1648,29.302155171500001,57.905905040400000
1649,29.301466839300002,57.905645608100002
1650,29.300778506499999,57.905386182299999
1651,29.300090173099999,57.905126757200001
1652,29.299401838900000,57.904867338499997
1653,29.298713504199998,57.904607920600000
1654,29.298025168700001,57.904348509199998
1655,29.297336830100001,57.904089098400000
1656,29.296648493399999,57.903829694199999
1657,29.295960156100001,57.903570290600001
1658,29.295271818000000,57.903310893600000
1659,29.294608558099998,57.903064081200000
1660,29.293945297499999,57.902817275099999
1661,29.293282038899999,57.902570469399997
1662,29.292618777200001,57.902323666999997
1663,29.291955514800001,57.902076870800002
1664,29.291292251900000,57.901830074899998
1665,29.290628988400002,57.901583282399997
1666,29.289965724300000,57.901336496100001
1667,29.289302459599998,57.901089710100003
1668,29.288639196900000,57.900842930400003
1669,29.287975930999998,57.900596151000002
1670,29.287312664600002,57.900349374999998
1671,29.286649397500000,57.900102605100003
1672,29.147137998800002,58.023093000899998
1673,29.147002999100000,58.022610001399997
1674,29.146912000499999,58.022233001099998
1675,29.146672496600001,58.021410541000002
1676,29.146472501200002,58.020706782900000
1677,29.146267729500000,58.020002977399997
1678,29.146082261299998,58.019272166199997
1679,29.145839813900000,58.018497274600001
1680,29.145674000200000,58.017847000600000
1681,29.285991654699998,57.899853790500003
1682,29.285333911399999,57.899604976399999
1683,29.284676167400001,57.899356168399997
1684,29.284018422799999,57.899107363699997
1685,29.283360677699999,57.898858562199997
1686,29.282702931900001,57.898609764100001
1687,29.282045183000001,57.898360966399999
1688,29.281387436100001,57.898112174900000
1689,29.280729688499999,57.897863386600001
1690,29.280071940399999,57.897614601699999
1691,29.279414191600001,57.897365817100003
1692,29.278756442300001,57.897117038700003
1693,29.278098692400000,57.896868263700000
1694,29.277428839999999,57.896609346100000
1695,29.276758987099999,57.896350434900000
1696,29.276089136000000,57.896091524299997
1697,29.275419281800001,57.895832617200000
1698,29.274813177799999,57.895602462900001
1699,29.274075077599999,57.895322195900000
1700,29.273446474899998,57.895083504600002
1701,29.272940408899998,57.894891347900000
1702,29.272175000699999,57.894578001399999
1703,29.271605361599999,57.894383621099998
1704,29.271096611800001,57.894189640299999
1705,29.270079106000001,57.893801687600003
1706,29.269570352500001,57.893607712799998
1707,29.270640555200000,57.894015755100000
1708,29.268887070000002,57.893347459799998
1709,29.268203786800001,57.893087207500002
1710,29.267520503000000,57.892826961700003
1711,29.266837218500001,57.892566719400001
1712,29.266153933399998,57.892306477799998
1713,29.265470647600001,57.892046242699998
1714,29.264787361100002,57.891786011100002
1715,29.264104076599999,57.891525783200002
1716,29.263420788800001,57.891265555899999
1717,29.262737500400000,57.891005335000003
1718,29.262054211399999,57.890745117800002
1719,29.261370921699999,57.890484901199997
1720,29.260687631400000,57.890224691100002
1721,29.260004340399998,57.889964484499998
1722,29.259366230800001,57.889769815599998
1723,29.258728120699999,57.889575149099997
1724,29.258090012800000,57.889380485200000
1725,29.257451902000000,57.889185823799998
1726,29.257206417399999,57.889115623999999
1727,29.256591422000000,57.888854857200002
1728,29.255976428499999,57.888594093599998
1729,29.255361434299999,57.888333333299997
1730,29.254746439600002,57.888072576200003
1731,29.254131441700000,57.887811819299998
1732,29.253516445700001,57.887551068599997
1733,29.252901448999999,57.887290321099997
1734,29.257316257999999,57.888433797899999
1735,29.257180609700001,57.887681770999997
1736,29.257044959600002,57.886929748999997
1737,29.256909302699999,57.886177728699998
1738,29.256773641599999,57.885425707499998
1739,29.256637976200000,57.884673691000003
1740,29.256502308999998,57.883921676400000
1741,29.255873316199999,57.883798835400000
1742,29.255244323199999,57.883675998800001
1743,29.254615330000000,57.883553161000002
1744,29.253986336499999,57.883430327699998
1745,29.253357342899999,57.883307495899999
1746,29.252728351599998,57.883184663000002
1747,29.252099357500001,57.883061834400003
1748,29.251470363300001,57.882939007499999
1749,29.250849231000000,57.882817330700000
1750,29.250228098499999,57.882695655500001
1751,29.249606965800002,57.882573984799997
1752,29.248985832999999,57.882452312700003
1753,29.248364697400000,57.882330642200003
1754,29.247743564099999,57.882208976100003
1755,29.247122430600001,57.882087308800003
1756,29.246501296900000,57.881965645800001
1757,29.245880162999999,57.881843981599999
1758,29.245259029000000,57.881722318999998
1759,29.244637894699999,57.881600660799997
1760,29.272176242899999,57.893946224099999
1761,29.272177484499998,57.893314443900003
1762,29.272178720700001,57.892682666399999
1763,29.272179953900000,57.892050885899998
1764,29.272181186600001,57.891419108299999
1765,29.272182413800000,57.890787327600002
1766,29.272183640500000,57.890155549799999
1767,29.272184861700001,57.889523768899998
1768,29.272186080000001,57.888891990799998
1769,29.272187297700000,57.888260209800002
1770,29.272188509999999,57.887628431499998
1771,29.272113012199998,57.887652561199999
1772,29.271651617200000,57.887733002899999
1773,29.145461024599999,58.017070651799997
1774,29.145248046999999,58.016294303199999
1775,29.145035062200002,58.015517960499999
1776,29.144822072899998,58.014741618000002
1777,29.144609081500001,58.013965281399997
1778,29.144396083000000,58.013188945099998
1779,29.144183079899999,58.012412614699997
1780,29.143970074700000,58.011636284500000
1781,29.143757062500001,58.010859960300003
1782,29.143544045700001,58.010083636200001
1783,29.143331026799999,58.009307318200001
1784,29.143118000800001,58.008531000200001
1785,29.142908575000000,58.007749321299997
1786,29.142699144700000,58.006967645400003
1787,29.142489709700001,58.006185972499999
1788,29.142280270000001,58.005404302700001
1789,29.142070823200001,58.004622635799997
1790,29.141861374200001,58.003840972100001
1791,29.141651920600001,58.003059311400001
1792,29.141442462400001,58.002277653699998
1793,29.141232999500001,58.001495999100001
1794,29.140860868099999,58.000787556900001
1795,29.140488732800002,58.000079116899997
1796,29.140116593599998,57.999370684799999
1797,29.139744453100000,57.998662254899997
1798,29.139372306100000,57.997953832900002
1799,29.139000155200002,57.997245413000002
1800,29.138628000499999,57.996537001000000
1801,29.023840000900002,58.014823998899999
1802,29.023635999500002,58.015194000199998
1803,29.138412077600002,57.995725692100002
1804,29.138196152199999,57.994914389400002
1805,29.137980219399999,57.994103086999999
1806,29.137764284100001,57.993291787899999
1807,29.137548341199999,57.992480491999999
1808,29.137332393299999,57.991669202300002
1809,29.137116443000000,57.990857912899997
1810,29.136900485100000,57.990046626800002
1811,29.136408522200000,57.989479813099997
1812,29.135916554300000,57.988913004799997
1813,29.135424586199999,57.988346201900001
1814,29.134932613099998,57.987779404299999
1815,29.134440640000001,57.987212612199997
1816,29.133948661800002,57.986645825499998
1817,29.133456683500000,57.986079044199997
1818,29.132964700100000,57.985512268199997
1819,29.132472716700001,57.984945497699997
1820,29.132125682100000,57.984314182500000
1821,29.131778646800001,57.983682868499997
1822,29.131431606000000,57.983051561600000
1823,29.131084562000002,57.982420255999997
1824,29.130737517499998,57.981788957500001
1825,29.130390467400002,57.981157660299999
1826,29.130043416600000,57.980526370200003
1827,29.129696360299999,57.979895081300000
1828,29.129349300900000,57.979263799500004
1829,29.129002240999998,57.978632519100003
1830,29.128655175300000,57.978001245599998
1831,29.127578119100001,57.975887436400001
1832,29.127361300400000,57.975414899900002
1833,29.127208743099999,57.975115389999999
1834,29.126885043700000,57.974468633400001
1835,29.126561343500001,57.973821883600003
1836,29.126237640100001,57.973175134900004
1837,29.125913930900001,57.972528390199997
1838,29.125590221100001,57.971881649600000
1839,29.125266507999999,57.971234912900002
1840,29.124942789100000,57.970588182999997
1841,29.124619069500000,57.969941454299999
1842,29.124295344200000,57.969294729500000
1843,29.123971618199999,57.968648008800002
1844,29.123647889000001,57.968001291999997
1845,29.128267926800000,57.977241225699998
1846,29.127919732199999,57.976557868400000
1847,29.023653001100001,58.016028000100000
1848,29.123300231900000,57.967301207100000
1849,29.122952571100001,57.966601129700003
1850,29.122257238100001,57.965200985999999
1851,29.121909563300001,57.964500919599999
1852,29.121561887399999,57.963800860799999
1853,29.121214207600001,57.963100803700002
1854,29.120866524099998,57.962400754100003
1855,29.120518836799999,57.961700706300000
1856,29.120171145600001,57.961000665999997
1857,29.119823450799998,57.960300627400002
1858,29.119475752100001,57.959600596400001
1859,29.119128047099998,57.958900567100002
1860,29.122593336600001,57.965877757900003
1861,29.118761902399999,57.958174915599997
1862,29.118395751100000,57.957449269100003
1863,29.118029598300001,57.956723630699997
1864,29.117663441400001,57.955997994400001
1865,29.117297277900001,57.955272363100001
1866,29.116931112900001,57.954546736899999
1867,29.116564943699998,57.953821118699999
1868,29.116256192000002,57.953094192300000
1869,29.115947438700001,57.952367273100002
1870,29.115638681299998,57.951640355300000
1871,29.115329919899999,57.950913444599998
1872,29.115021154499999,57.950186535299999
1873,29.114712382400000,57.949459633099998
1874,29.114403608899998,57.948732732300002
1875,29.114272105600001,57.948418809700001
1876,29.114388618900001,57.947813480599997
1877,29.114166560299999,57.947304302900001
1878,29.113944497199999,57.946795127400001
1879,29.113725917499998,57.946300034600000
1880,29.113507333400001,57.945804943900001
1881,29.113288749999999,57.945309855200001
1882,29.113119560200001,57.944582270900000
1883,29.112980506800000,57.943982769400002
1884,29.112880876700000,57.943549501100001
1885,29.112649422499999,57.942845830400003
1886,29.112533109800001,57.942406974400001
1887,29.112306465500001,57.941697911399999
1888,29.112126868000001,57.941089211300003
1889,29.111947270300000,57.940480513399997
1890,29.111767667199999,57.939871817399997
1891,29.111588063799999,57.939263123600000
1892,29.111417132000000,57.938728382900003
1893,29.111246198000000,57.938193641100000
1894,29.111075261800000,57.937658903900001
1895,29.110904323400000,57.937124168399997
1896,29.110733382900001,57.936589431700000
1897,29.110523611400001,57.935853356099997
1898,29.110313833199999,57.935117283300002
1899,29.109756736700000,57.934662563899998
1900,29.109519500600001,57.934439488700001
1901,29.109282145700000,57.934233409400001
1902,29.127739351300001,57.974917241699998
1903,29.128110582100000,57.974436649899999
1904,29.128264621600000,57.974197579600002
1905,29.129133441200000,57.973086932400001
1906,29.023534371899999,58.016907434300002
1907,29.023371433699999,58.017752031199997
1908,29.023221266000000,58.018563753899997
1909,29.023080999299999,58.019423001400000
1910,29.023053000499999,58.019561001200003
1911,29.022983001200000,58.019942000000000
1912,29.022945000699998,58.020095999799999
1913,29.022846107100001,58.020715229700002
1914,29.022705860199999,58.021494939100002
1915,29.022562522499999,58.022288200500000
1916,29.022392000200000,58.023297999100002
1917,29.129625067999999,57.972467401199999
1918,29.130116692000001,57.971847861299999
1919,29.130315455600002,57.971604961799997
1920,29.130578923800002,57.971241013300002
1921,29.131047725300000,57.970634236099997
1922,29.131516524199998,57.970027453299998
1923,29.131985320399998,57.969420664899999
1924,29.132454113900000,57.968813868200002
1925,29.132922904800001,57.968207068799998
1926,29.133391693099998,57.967600263900003
1927,29.133860478700001,57.966993453500002
1928,29.134329261600001,57.966386637500001
1929,29.134822391499998,57.965995971700004
1930,29.135315522799999,57.965605302100002
1931,29.135808653100000,57.965214628900000
1932,29.112748430200000,57.941402772200000
1933,29.113277785600001,57.941035053100002
1934,29.113807139900000,57.940667333100002
1935,29.114336493300002,57.940299609400000
1936,29.114865845699999,57.939931879100001
1937,29.114951344600001,57.939874906000000
1938,29.114550694399998,57.939259889900001
1939,29.115344113100001,57.940409364099999
1940,29.115736881899998,57.940943823500000
1941,29.116129645899999,57.941478286900001
1942,29.116522410200002,57.942012757199997
1943,29.116915169700000,57.942547228700001
1944,29.117307929500001,57.943081707099999
1945,29.117700684599999,57.943616186600003
1946,29.118093439900001,57.944150670200003
1947,29.022718000899999,58.019127999500000
1948,29.022515000300000,58.018966999900002
1949,29.022256998900001,58.018757999700000
1950,29.022009000699999,58.018568999599999
1951,29.021764998900000,58.018321999599998
1952,29.021538999000001,58.018087999700001
1953,29.118691719499999,57.943965778600003
1954,29.119289998799999,57.943780881999999
1955,29.119888277800001,57.943595986299997
1956,29.120486556600000,57.943411085599998
1957,29.121084835100000,57.943226185800000
1958,29.109129901199999,57.935163660400001
1959,29.108980963200001,57.936074924499998
1960,29.108832021600001,57.936986183000002
1961,29.108683071400002,57.937897438699999
1962,29.108534117500000,57.938808694400002
1963,29.108385157400001,57.939719944499998
1964,29.108236188700001,57.940631194600002
1965,29.108099667899999,57.941427102600002
1966,29.107963139799999,57.942223011199999
1967,29.107826607100002,57.943018917600000
1968,29.107812728199999,57.940575000300001
1969,29.107242100200001,57.940506365300003
1970,29.106671472199999,57.940437731000003
1971,29.106100841600000,57.940369097599998
1972,29.105396976300000,57.940287926600000
1973,29.107684284499999,57.943886433599999
1974,29.107541956399999,57.944753947000002
1975,29.107399622700001,57.945621455000001
1976,29.107257283500001,57.946488963400000
1977,29.107114938700001,57.947356469200002
1978,29.106972588300000,57.948223972400001
1979,29.106830232400000,57.949091473199999
1980,29.106687870900000,57.949958968399997
1981,29.106545503900001,57.950826464000002
1982,29.106403128699998,57.951693957099998
1983,29.106260750600001,57.952561447599997
1984,29.106072248899999,57.953453629300000
1985,29.105883738799999,57.954345810500001
1986,29.105695222900000,57.955237988299999
1987,29.105506701100001,57.956130162699999
1988,29.105318173400001,57.957022333600001
1989,29.105129642400001,57.957914498299999
1990,29.104941103000002,57.958806662400001
1991,29.104745687200001,57.959699078900002
1992,29.104550265499999,57.960591488900000
1993,29.104354837999999,57.961483898300003
1994,29.104159404600001,57.962376301200003
1995,29.103963965300000,57.963268703499999
1996,29.103768517599999,57.964161102299997
1997,29.103573066599999,57.965053494599999
1998,29.103377609700001,57.965945886299998
1999,29.103182146999998,57.966838271500002
2000,29.102986678400001,57.967730656100002
2001,29.102127255900001,57.967947635599998
2002,29.101267835600002,57.968164614499997
2003,29.100408412299998,57.968381587200000
2004,29.099548988700001,57.968598559299998
2005,29.098689564800001,57.968815525200000
2006,29.097830142900001,57.969032490600000
2007,29.096970718200001,57.969249449700001
2008,29.096111293100002,57.969466408199999
2009,29.095290436300001,57.969674519900003
2010,29.094469581700000,57.969882628500002
2011,29.093707281000000,57.970072645999998
2012,29.092944977399998,57.970262660899998
2013,29.092182676000000,57.970452673200001
2014,29.091420374399998,57.970642682799998
2015,29.090658072400000,57.970832692700000
2016,29.089895770199998,57.971022697099997
2017,29.089133467700002,57.971212698800002
2018,29.088371162400001,57.971402697800002
2019,29.087608859300001,57.971592694300000
2020,29.086846555899999,57.971782691000001
2021,29.086084252300001,57.971972682199997
2022,29.085321948299999,57.972162670700001
2023,29.084488506100001,57.972379646199997
2024,29.083655063599998,57.972596618399997
2025,29.082821620600001,57.972813590199998
2026,29.081988179900002,57.973030555900003
2027,29.081154736199998,57.973247518199997
2028,29.080321292200001,57.973464477199997
2029,29.079487847700001,57.973681435800003
2030,29.078654405500000,57.973898388300000
2031,29.077820960400000,57.974115337400001
2032,29.076987514799999,57.974332283199999
2033,29.076154068899999,57.974549228599997
2034,29.075320625200000,57.974766167900000
2035,29.021220000500001,58.017502000400000
2036,29.020742999199999,58.016999000600002
2037,29.074520770700001,57.974958156400000
2038,29.073720915799999,57.975150142099999
2039,29.072921060700001,57.975342124999997
2040,29.072121207799999,57.975534105100003
2041,29.071321351999998,57.975726082400001
2042,29.070521496000001,57.975918057000001
2043,29.069721642200001,57.976110028800001
2044,29.068921785499999,57.976301997800000
2045,29.068340256999999,57.976475907800001
2046,29.068437873099999,57.975766764200003
2047,29.067953960899999,57.975231535600003
2048,29.067470043899998,57.974696314799999
2049,29.066986124600000,57.974161096200000
2050,29.066502205500001,57.973625882599997
2051,29.066018281600002,57.973090673999998
2052,29.065534358000001,57.972555473299998
2053,29.065050429500001,57.972020274700000
2054,29.064566498800001,57.971485081099999
2055,29.064082568300002,57.970949892500002
2056,29.063598633000002,57.970414711799997
2057,29.063114697900001,57.969879533300002
2058,29.062630758000001,57.969344359700003
2059,29.061898734300001,57.968534851599998
2060,29.061662873900001,57.968274030499998
2061,29.061383508199999,57.967939839499998
2062,29.061115143900000,57.967404630600001
2063,29.067384614800002,57.976710708500001
2064,29.066651786200001,57.976893304599997
2065,29.065918959800001,57.977075898300001
2066,29.065186130699999,57.977258489500002
2067,29.064453303800001,57.977441078299996
2068,29.063720474099998,57.977623664600003
2069,29.062987646700002,57.977806248599997
2070,29.062254816399999,57.977988832900003
2071,29.061521988500001,57.978171412000002
2072,29.060789157700000,57.978353988599999
2073,29.060642691900000,57.979089084599998
2074,29.060496222099999,57.979824178400001
2075,29.060461225499999,57.979973193399999
2076,29.060366456699999,57.980394107300000
2077,29.060180162900000,57.981314232999999
2078,29.059811418199999,57.982939910699997
2079,29.059640218700000,57.983756704199998
2080,29.059469011699999,57.984573491900001
2081,29.059297802400000,57.985390276799997
2082,29.059126588200002,57.986207061700000
2083,29.058955366500001,57.987023840900001
2084,29.058784142400000,57.987840617300002
2085,29.058612913400001,57.988657393700002
2086,29.058441677000001,57.989474164299999
2087,29.058270438200001,57.990290932100002
2088,29.095591376000002,57.968885566200001
2089,29.095071453700001,57.968304732900002
2090,29.094551531299999,57.967723902600000
2091,29.094031603600001,57.967143080900001
2092,29.093511675799999,57.966562262300002
2093,29.092991742700001,57.965981452299999
2094,29.092471809500001,57.965400645400003
2095,29.091951871100001,57.964819844200001
2096,29.020284000099998,58.016739000599998
2097,29.091283494799999,57.964565082699998
2098,29.090615120300001,57.964310327500002
2099,29.089946742700000,57.964055572800000
2100,29.089295950000000,57.963651914099998
2101,29.088645158399999,57.963248263399997
2102,29.087994362900002,57.962844614900000
2103,29.087343568500000,57.962440971699998
2104,29.086722811200001,57.962001368999999
2105,29.086102054700000,57.961561768800003
2106,29.085481294200001,57.961122173900002
2107,29.084860532000000,57.960682587299999
2108,29.084239770700002,57.960243003099997
2109,29.083619005300001,57.959803424299999
2110,29.019678999000000,58.016719999300001
2111,29.083935456599999,57.959295286900002
2112,29.084348153200001,57.958684734000002
2113,29.019120998999998,58.016818999800002
2114,29.084533973500001,57.958411888199997
2115,29.018569000199999,58.016598998900001
2116,29.017763000599999,58.015675999400003
2117,29.018167695599999,58.016139436700001
2118,29.083068949400001,57.959335737700002
2119,29.082518891799999,57.958868053200000
2120,29.081968832400001,57.958400376599997
2121,29.081418773700001,57.957932705099999
2122,29.080868710800001,57.957465035600002
2123,29.080318645999998,57.956997373999997
2124,29.080055377200001,57.956773120699999
2125,29.079530374400001,57.956230421100003
2126,29.079005369299999,57.955687726999997
2127,29.078480361699999,57.955145041300000
2128,29.017320001000002,58.015603000299997
2129,29.077822321100001,57.954833160800000
2130,29.077164279500000,57.954521287200002
2131,29.076506237099998,57.954209414799998
2132,29.075848193799999,57.953897549399997
2133,29.075190149600001,57.953585685199997
2134,29.016929000699999,58.014980000400001
2135,29.074433700400000,57.953512123400003
2136,29.074070952400000,57.953481603599997
2137,29.073708281500000,57.953440209800000
2138,29.072930332599999,57.953367810899998
2139,29.072152383599999,57.953295416099998
2140,29.071507069300001,57.953376457300003
2141,29.070999239599999,57.953600104899998
2142,29.070688714700001,57.953613553799997
2143,29.070359395499999,57.953583342800002
2144,29.069875188899999,57.953613270100000
2145,29.016562999600001,58.015133000500001
2146,29.016394999500001,58.015585998699997
2147,29.015943999400001,58.015847999599998
2148,29.059918966500000,57.979417487799999
2149,29.059376702600002,57.978861785200003
2150,29.058834438600002,57.978306091400000
2151,29.058526340099998,57.977822133799997
2152,29.058218239799999,57.977338179000000
2153,29.057705391900001,57.976933830599997
2154,29.057025120599999,57.976894804600001
2155,29.056365446499999,57.976978273299999
2156,29.015734998999999,58.016413999599997
2157,29.055749938100000,57.976899093800000
2158,29.055139346000001,57.976636517099998
2159,29.054528755900002,57.976373940700000
2160,29.054041373600000,57.975901231199998
2161,29.053495546800001,57.975598508099999
2162,29.053375251599999,57.974900296400001
2163,29.052815981799998,57.974475161400001
2164,29.052555555700000,57.973836786800000
2165,29.052284850500001,57.973133097199998
2166,29.051892956900002,57.972594384700002
2167,29.051501058500001,57.972055679000000
2168,29.058083906099998,57.991279065400001
2169,29.057897366799999,57.992267194900002
2170,29.057710820400001,57.993255320599999
2171,29.057524266700000,57.994243442500000
2172,29.057337705799998,57.995231560599997
2173,29.057185857200000,57.995958461000001
2174,29.057034004700000,57.996685356199997
2175,29.056882145700001,57.997412249200003
2176,29.056838377500000,57.994680501600001
2177,29.056339046900000,57.994129444999999
2178,29.055839716300000,57.993578396600000
2179,29.055340380800001,57.993027353499997
2180,29.054841042800000,57.992476312800001
2181,29.054341702500000,57.991925280399997
2182,29.053842359699999,57.991374250299998
2183,29.053343014399999,57.990823228499998
2184,29.052843666800001,57.990272209099999
2185,29.052344316700001,57.989721197900003
2186,29.051844964200001,57.989170189100001
2187,29.051138175500000,57.988390303199999
2188,29.050576982100001,57.987771081100000
2189,29.050346892099999,57.987517200399999
2190,29.049847532400001,57.986966215800003
2191,29.049531401900001,57.986604488099999
2192,29.049189871900001,57.986287362500001
2193,29.048848281300000,57.985978391800003
2194,29.056181699000000,57.997740963699997
2195,29.055481251400000,57.998069674000000
2196,29.054780800600000,57.998398379800001
2197,29.054080351500001,57.998727084300000
2198,29.053379899100001,57.999055781599999
2199,29.052679448500001,57.999384474499998
2200,29.051978994599999,57.999713163099997
2201,29.051278542399999,58.000041847399999
2202,29.050578086900000,58.000370527400001
2203,29.049877633300000,58.000699203000003
2204,29.049177178800001,58.001027874400002
2205,29.048476721000000,58.001356544300002
2206,29.047776265000000,58.001685207000001
2207,29.046991966200000,58.001614221700002
2208,29.046207667200001,58.001543237600004
2209,29.045423368000002,58.001472254699998
2210,29.044639068700000,58.001401273200003
2211,29.043854771800000,58.001330295800003
2212,29.043070472200000,58.001259316700001
2213,29.042286172400001,58.001188338900000
2214,29.041501872500000,58.001117362400002
2215,29.040717572399998,58.001046387099997
2216,29.039925883799999,58.000963049399999
2217,29.039134192500001,58.000879713099998
2218,29.038342503500001,58.000796381100002
2219,29.037550811900001,58.000713047799998
2220,29.036759122599999,58.000629715800002
2221,29.035967430600000,58.000546385400000
2222,29.035175740900002,58.000463056400001
2223,29.034358131600001,58.000409151200003
2224,29.033540519700001,58.000355244200001
2225,29.032722910200000,58.000301338200003
2226,29.031905300500000,58.000247436099997
2227,29.035299254800002,58.001229764599998
2228,29.035328383200000,58.002126714600003
2229,29.034805998100001,58.003010177299998
2230,29.021958003200002,58.024120500899997
2231,29.021524001200000,58.024942998599997
2232,29.029853229899999,58.000086394699998
2233,29.029236282100001,58.000273960000001
2234,29.028619331500000,58.000461523200002
2235,29.028002380699998,58.000649084300001
2236,29.027385429500001,58.000836643299998
2237,29.026768480699999,58.001024200200000
2238,29.026151529100002,58.001211754899998
2239,29.025534577199998,58.001399307500002
2240,29.024917627499999,58.001586858000003
2241,29.024300675100001,58.001774406400003
2242,29.024281161899999,58.002469738499997
2243,29.021151101899999,58.025677493700002
2244,29.020778198700000,58.026411980500001
2245,29.020405291599999,58.027146464799998
2246,29.020032378100002,58.027880940800003
2247,29.019659463200000,58.028615414400001
2248,29.019286544400000,58.029349882600002
2249,29.018913621700001,58.030084342599999
2250,29.018540695100000,58.030818800100000
2251,29.018167764499999,58.031553252199998
2252,29.017794827600000,58.032287696099999
2253,29.017421889300000,58.033022137499998
2254,29.017048947100001,58.033756570599998
2255,29.016676000899999,58.034491001299997
2256,29.024282168900001,58.002718614300001
2257,29.024234841500000,58.003655662900002
2258,29.024187510200001,58.004592710499999
2259,29.024140169799999,58.005529754100003
2260,29.024092822899998,58.006466799499997
2261,29.024045472000001,58.007403843900001
2262,29.023998112099999,58.008340884299997
2263,29.016342012300001,58.035151390300001
2264,29.016008020499999,58.035811777900001
2265,29.015674025599999,58.036472158300001
2266,29.015340027600001,58.037132534400001
2267,29.015006023800002,58.037792908999997
2268,29.014672019399999,58.038453276399999
2269,29.014338011900001,58.039113642399997
2270,29.014004001200000,58.039774001200001
2271,29.023721343300000,58.002366852700000
2272,29.023160516600001,58.002015094900003
2273,29.022599691400000,58.001663340999997
2274,29.022302074799999,58.001012051899998
2275,29.022004455000001,58.000360763600000
2276,29.021706831900001,57.999709481799997
2277,29.013705839499998,58.040367510899998
